folioviv,foliohog,est_socio,leche,huevo,pescado,p_leche,p_huevo
2807908508,1,2,0,642.85,0,18.72,28.5
2807908509,1,2,745.68,0,0,18.72,28.5
2807908510,1,2,848.56,379.28,0,18.72,28.5
2807908512,1,2,0,578.57,0,18.72,28.5
2807908919,1,2,1427.13,0,0,18.72,28.5
2807908920,1,2,3072.84,578.57,0,18.72,28.5
2807908921,1,2,835.71,655.71,0,18.72,28.5
2807908922,1,2,2262.82,1157.14,0,18.72,28.5
2807908923,1,2,0,0,0,18.72,28.5
2807908924,1,2,3587.13,0,0,18.72,28.5
2807927014,1,3,501.42,874.27,1542.85,18.72,28.5
2807927015,1,3,0,668.56,0,18.72,28.5
2807927017,1,3,578.56,0,0,18.72,28.5
2807927407,1,3,874.27,385.71,0,18.72,28.5
2807927409,1,3,2720.55,0,370.28,18.72,28.5
2807927411,1,3,1491.41,1245.85,0,18.72,28.5
2807927412,1,3,744.42,0,0,18.72,28.5
2807927619,1,3,0,0,0,18.72,28.5
2807927621,1,3,0,0,0,18.72,28.5
2807927622,1,3,424.27,334.28,0,18.72,28.5
2807927624,1,3,0,0,0,18.72,28.5
2807927801,1,3,938.54,379.79,0,18.72,28.5
2807927802,1,3,321.42,179.99,0,18.72,28.5
2807927803,1,3,1414.27,0,0,18.72,28.5
2807927806,1,3,199.28,0,0,18.72,28.5
2808094207,1,2,321.42,578.57,0,18.72,28.5
2808094208,1,2,0,0,1285.71,18.72,28.5
2808094209,1,2,257.14,0,0,18.72,28.5
2808094210,1,2,0,0,0,18.72,28.5
2808094212,1,2,1735.7,0,0,18.72,28.5
2808094319,1,2,1157.12,321.42,0,18.72,28.5
2808094320,1,2,195.42,0,0,18.72,28.5
2808094322,1,2,295.71,205.71,0,18.72,28.5
2808094323,1,2,0,0,0,18.72,28.5
2808094324,1,2,231.42,0,192.85,18.72,28.5
2808094513,1,2,231.42,642.85,192.85,18.72,28.5
2808094514,1,2,591.42,1337.14,2571.42,18.72,28.5
2808094515,1,2,205.71,359.99,359.99,18.72,28.5
2808094516,1,2,539.99,353.57,0,18.72,28.5
2808094517,1,2,578.57,0,0,18.72,28.5
2808094518,1,2,681.41,514.27,0,18.72,28.5
2808094701,1,2,0,0,0,18.72,28.5
2808094703,1,2,578.57,0,0,18.72,28.5
2808094704,1,2,565.7,771.42,0,18.72,28.5
2808094705,1,2,1450.26,0,0,18.72,28.5
2808153019,1,2,424.27,0,0,18.72,28.5
2808153020,1,2,0,0,0,18.72,28.5
2808153021,1,2,514.28,295.71,0,18.72,28.5
2808153022,1,2,0,205.71,0,18.72,28.5
2808153023,1,2,861.42,0,0,18.72,28.5
2808153024,1,2,1015.71,0,0,18.72,28.5
2808153413,1,2,771.42,629.99,0,18.72,28.5
2808153414,1,2,649.28,629.99,0,18.72,28.5
2808153417,1,2,996.42,0,0,18.72,28.5
2808153418,1,2,1253.57,874.28,0,18.72,28.5
2808153807,1,2,0,0,0,18.72,28.5
2808153808,1,2,1366.7,615.85,0,18.72,28.5
2808153810,1,2,514.28,308.57,0,18.72,28.5
2808153901,1,2,835.68,835.69,0,18.72,28.5
2808153903,1,2,862.82,0,0,18.72,28.5
2808153905,1,2,321.42,478.79,0,18.72,28.5
2808153906,1,2,385.71,282.85,0,18.72,28.5
2808234001,1,2,745.7,0,0,18.72,28.5
2808234002,1,2,385.71,0,0,18.72,28.5
2808234003,1,2,475.45,192.85,0,18.72,28.5
2808234004,1,2,205.71,385.71,0,18.72,28.5
2808234005,1,2,1825.7,707.14,0,18.72,28.5
2808234006,1,2,1414.28,0,1285.71,18.72,28.5
2808234219,1,2,989.99,385.71,0,18.72,28.5
2808234220,1,2,205.71,0,0,18.72,28.5
2808234221,1,2,0,514.28,0,18.72,28.5
2808234222,1,2,0,629.99,0,18.72,28.5
2808234223,1,2,642.85,694.28,0,18.72,28.5
2808234607,1,2,449.99,128.57,0,18.72,28.5
2808234608,1,2,848.56,385.71,0,18.72,28.5
2808234609,1,2,617.13,218.57,0,18.72,28.5
2808234610,1,2,552.84,557.09,0,18.72,28.5
2808234611,1,2,629.99,0,0,18.72,28.5
2808234612,1,2,797.13,385.71,0,18.72,28.5
2808234713,1,2,0,0,0,18.72,28.5
2808234714,1,2,1272.84,1157.13,0,18.72,28.5
2808234715,1,2,321.42,385.71,0,18.72,28.5
2808234716,1,2,0,385.71,0,18.72,28.5
2808234717,1,2,1562.89,0,0,18.72,28.5
2808234718,1,2,295.71,385.71,0,18.72,28.5
2808363213,1,2,0,642.85,0,18.72,28.5
2808363213,2,2,0,289.28,0,18.72,28.5
2808363214,1,2,912.84,771.42,0,18.72,28.5
2808363215,1,2,0,411.42,0,18.72,28.5
2808363216,1,2,0,1157.14,0,18.72,28.5
2808363217,1,2,1131.41,707.14,0,18.72,28.5
2808363218,1,2,822.85,694.28,0,18.72,28.5
2808363519,1,2,449.99,321.42,0,18.72,28.5
2808363520,1,2,681.42,642.85,0,18.72,28.5
2808363521,1,2,514.28,0,0,18.72,28.5
2808363522,1,2,1517.13,642.85,0,18.72,28.5
2808363523,1,2,784.27,128.57,0,18.72,28.5
2808363524,1,2,0,641.57,642.85,18.72,28.5
2808363603,1,2,1337.1,0,0,18.72,28.5
2808363603,2,2,244.28,321.42,0,18.72,28.5
2808363604,1,2,874.28,809.97,0,18.72,28.5
2808363605,1,2,617.13,0,0,18.72,28.5
2808363606,1,2,2172.84,321.42,0,18.72,28.5
2808363707,1,2,462.84,745.7,1028.57,18.72,28.5
2808363708,1,2,231.42,1105.69,0,18.72,28.5
2808363709,1,2,707.13,0,0,18.72,28.5
2808363710,1,2,462.84,449.99,0,18.72,28.5
2808363711,1,2,655.71,1356.42,0,18.72,28.5
2808428301,1,2,617.13,0,0,18.72,28.5
2808428302,1,2,385.71,0,0,18.72,28.5
2808428303,1,2,642.84,719.98,0,18.72,28.5
2808428304,1,2,527.13,0,0,18.72,28.5
2808428305,1,2,154.28,192.85,0,18.72,28.5
2808428306,1,2,70.71,205.7,0,18.72,28.5
2808428419,1,2,321.42,0,0,18.72,28.5
2808428420,1,2,1002.84,0,0,18.72,28.5
2808428422,1,2,424.26,707.14,0,18.72,28.5
2808428423,1,2,0,0,0,18.72,28.5
2808428424,1,2,707.14,0,0,18.72,28.5
2808428814,1,2,1497.84,0,0,18.72,28.5
2808428817,1,2,0,0,0,18.72,28.5
2808428907,1,2,2532.82,668.57,0,18.72,28.5
2808428908,1,2,0,0,0,18.72,28.5
2808428909,1,2,282.85,0,0,18.72,28.5
2808428910,1,2,334.28,0,0,18.72,28.5
2808428912,1,2,1054.27,694.28,0,18.72,28.5
2860034307,1,1,359.98,0,0,18.72,28.5
2860034308,1,1,4242.84,1414.27,0,18.72,28.5
2860034309,1,1,0,321.42,0,18.72,28.5
2860034310,1,1,0,269.99,0,18.72,28.5
2860034311,1,1,1157.12,0,0,18.72,28.5
2860034312,1,1,707.13,0,0,18.72,28.5
2860034501,1,1,771.42,0,0,18.72,28.5
2860034502,1,1,0,514.28,0,18.72,28.5
2860034503,1,1,2249.94,379.28,0,18.72,28.5
2860034504,1,1,527.13,411.42,0,18.72,28.5
2860034505,1,1,2082.82,257.14,0,18.72,28.5
2860034506,1,1,617.12,642.84,0,18.72,28.5
2860034819,1,1,2873.53,347.14,0,18.72,28.5
2860034820,1,1,475.71,0,0,18.72,28.5
2860034821,1,1,2314.26,0,0,18.72,28.5
2860034822,1,1,1735.7,0,0,18.72,28.5
2860034823,1,1,0,0,0,18.72,28.5
2860034824,1,1,0,488.57,0,18.72,28.5
2860034913,1,1,192.85,257.14,0,18.72,28.5
2860034914,1,1,0,0,0,18.72,28.5
2860034915,1,1,0,334.28,0,18.72,28.5
2860034916,1,1,205.71,694.28,0,18.72,28.5
2860034917,1,1,707.13,257.14,0,18.72,28.5
2860034918,1,1,167.14,514.28,0,18.72,28.5
2860043213,1,2,231.42,771.42,0,18.72,28.5
2860043214,1,2,861.41,0,0,18.72,28.5
2860043215,1,2,0,514.28,0,18.72,28.5
2860043216,1,2,0,514.28,0,18.72,28.5
2860043217,1,2,694.27,591.42,0,18.72,28.5
2860043218,1,2,231.42,488.56,0,18.72,28.5
2860043520,1,2,0,572.78,0,18.72,28.5
2860043521,1,2,0,0,0,18.72,28.5
2860043522,1,2,1009.26,271.41,0,18.72,28.5
2860043524,1,2,642.85,0,0,18.72,28.5
2860043601,1,2,0,0,0,18.72,28.5
2860043603,1,2,0,231.42,0,18.72,28.5
2860043604,1,2,950.77,643.24,0,18.72,28.5
2860043605,1,2,1645.71,578.57,0,18.72,28.5
2860043606,1,2,1054.27,0,0,18.72,28.5
2860043707,1,2,0,0,0,18.72,28.5
2860043708,1,2,347.14,578.57,0,18.72,28.5
2860043709,1,2,642.84,218.57,0,18.72,28.5
2860043711,1,2,0,0,0,18.72,28.5
2860043712,1,2,1054.27,488.57,0,18.72,28.5
2860153005,1,1,0,192.85,0,18.72,28.5
2860153006,1,1,0,1157.13,0,18.72,28.5
2860153007,1,1,0,385.71,0,18.72,28.5
2860153008,1,1,1028.55,771.42,0,18.72,28.5
2860153009,1,1,0,578.55,0,18.72,28.5
2860153401,1,1,437.14,385.71,0,18.72,28.5
2860153402,1,1,552.85,398.56,0,18.72,28.5
2860153403,1,1,0,0,0,18.72,28.5
2860153404,1,1,0,0,0,18.72,28.5
2860153420,1,1,1118.55,642.85,0,18.72,28.5
2860153421,1,1,719.98,0,0,18.72,28.5
2860153422,1,1,147.85,173.57,0,18.72,28.5
2860153424,1,1,462.84,0,0,18.72,28.5
2860153610,1,1,1414.27,951.41,0,18.72,28.5
2860153611,1,1,1028.55,771.41,0,18.72,28.5
2860153612,1,1,218.57,1157.1,0,18.72,28.5
2860153613,1,1,527.13,192.85,1028.57,18.72,28.5
2860153614,1,1,0,0,0,18.72,28.5
2860153715,1,1,925.68,0,0,18.72,28.5
2860153716,1,1,250.71,899.99,0,18.72,28.5
2860153717,1,1,0,578.55,0,18.72,28.5
2860153718,1,1,0,0,0,18.72,28.5
2860153719,1,1,0,0,0,18.72,28.5
2860187201,1,1,282.85,0,0,18.72,28.5
2860187202,1,1,0,925.71,0,18.72,28.5
2860187203,1,1,0,0,0,18.72,28.5
2860187204,1,1,578.57,642.85,0,18.72,28.5
2860187205,1,1,0,514.28,0,18.72,28.5
2860187221,1,1,1452.84,1067.13,1311.42,18.72,28.5
2860187223,1,1,0,1645.7,0,18.72,28.5
2860187224,1,1,0,1182.84,167.14,18.72,28.5
2860187225,1,1,0,0,0,18.72,28.5
2860187311,1,1,205.71,385.71,0,18.72,28.5
2860187312,1,1,302.13,578.56,0,18.72,28.5
2860187313,1,1,295.71,0,0,18.72,28.5
2860187314,1,1,2740.48,0,0,18.72,28.5
2860187315,1,1,0,0,0,18.72,28.5
2860187506,1,1,0,192.85,0,18.72,28.5
2860187507,1,1,282.85,0,0,18.72,28.5
2860187509,1,1,0,0,0,18.72,28.5
2860187510,1,1,0,0,0,18.72,28.5
2860187916,1,1,2461.75,0,597.34,18.72,28.5
2860187918,1,1,578.57,899.99,0,18.72,28.5
2860187919,1,1,0,0,0,18.72,28.5
2860187920,1,1,5533.19,901.15,329.14,18.72,28.5
2860197011,1,1,0,0,0,18.72,28.5
2860197012,1,1,604.28,539.99,0,18.72,28.5
2860197014,1,1,0,321.42,0,18.72,28.5
2860197406,1,1,668.57,578.57,0,18.72,28.5
2860197407,1,1,154.28,0,0,18.72,28.5
2860197408,1,1,846.25,306.12,0,18.72,28.5
2860197409,1,1,0,0,0,18.72,28.5
2860197410,1,1,0,0,1285.71,18.72,28.5
2860197421,1,1,205.71,257.14,0,18.72,28.5
2860197422,1,1,1362.84,0,0,18.72,28.5
2860197423,1,1,0,0,0,18.72,28.5
2860197424,1,1,0,642.85,0,18.72,28.5
2860197425,1,1,1439.99,642.85,0,18.72,28.5
2860197616,1,1,385.71,0,0,18.72,28.5
2860197617,1,1,449.99,385.71,0,18.72,28.5
2860197618,1,1,0,925.71,0,18.72,28.5
2860197620,1,1,6216.41,0,0,18.72,28.5
2860197801,1,1,1722.85,0,0,18.72,28.5
2860197802,1,1,1732.62,1348.71,0,18.72,28.5
2860197804,1,1,1799.99,0,0,18.72,28.5
2860197805,1,1,1928.56,0,0,18.72,28.5
2860199207,1,1,347.13,874.27,0,18.72,28.5
2860199208,1,1,1388.52,0,0,18.72,28.5
2860199209,1,1,179.99,308.57,0,18.72,28.5
2860199210,1,1,0,0,0,18.72,28.5
2860199211,1,1,874.28,0,0,18.72,28.5
2860199212,1,1,805.73,282.85,0,18.72,28.5
2860199319,1,1,989.97,0,0,18.72,28.5
2860199320,1,1,257.14,887.13,0,18.72,28.5
2860199321,1,1,925.68,514.28,0,18.72,28.5
2860199322,1,1,642.84,257.14,0,18.72,28.5
2860199323,1,1,655.7,0,0,18.72,28.5
2860199324,1,1,758.56,0,0,18.72,28.5
2860199513,1,1,128.57,0,0,18.72,28.5
2860199514,1,1,545.13,385.71,0,18.72,28.5
2860199515,1,1,1799.98,951.42,359.99,18.72,28.5
2860199515,2,1,957.84,1157.13,0,18.72,28.5
2860199516,1,1,321.42,0,0,18.72,28.5
2860199517,1,1,565.71,0,0,18.72,28.5
2860199518,1,1,1157.14,0,0,18.72,28.5
2860199701,1,1,2712.8,1028.57,0,18.72,28.5
2860199702,1,1,0,0,0,18.72,28.5
2860199703,1,1,347.14,809.99,0,18.72,28.5
2860199704,1,1,0,501.42,0,18.72,28.5
2860199705,1,1,0,0,0,18.72,28.5
2860199706,1,1,231.42,514.28,0,18.72,28.5
2860251015,1,1,745.69,411.41,0,18.72,28.5
2860251016,1,1,0,0,0,18.72,28.5
2860251017,1,1,655.69,565.7,0,18.72,28.5
2860251018,1,1,694.27,424.28,0,18.72,28.5
2860251019,1,1,0,0,0,18.72,28.5
2860251410,1,1,205.71,334.28,167.14,18.72,28.5
2860251411,1,1,0,295.71,0,18.72,28.5
2860251412,1,1,617.13,334.27,0,18.72,28.5
2860251413,1,1,411.42,617.12,0,18.72,28.5
2860251414,1,1,1388.52,0,0,18.72,28.5
2860251420,1,1,0,449.99,0,18.72,28.5
2860251421,1,1,231.42,385.71,0,18.72,28.5
2860251422,1,1,231.42,385.71,334.28,18.72,28.5
2860251423,1,1,1465.67,899.95,0,18.72,28.5
2860251806,1,1,437.13,1542.8,0,18.72,28.5
2860251807,1,1,0,1388.52,0,18.72,28.5
2860251808,1,1,784.28,514.28,0,18.72,28.5
2860251809,1,1,154.28,385.7,0,18.72,28.5
2860251901,1,1,462.85,0,0,18.72,28.5
2860251902,1,1,231.42,617.14,244.28,18.72,28.5
2860251903,1,1,218.57,0,0,18.72,28.5
2860251904,1,1,758.56,0,0,18.72,28.5
2860251905,1,1,514.28,154.28,0,18.72,28.5
2860255211,1,1,1002.84,578.57,321.42,18.72,28.5
2860255212,1,1,205.71,867.85,0,18.72,28.5
2860255213,1,1,205.71,257.14,0,18.72,28.5
2860255214,1,1,128.56,257.14,488.57,18.72,28.5
2860255215,1,1,411.42,449.99,0,18.72,28.5
2860255517,1,1,2969.95,0,0,18.72,28.5
2860255518,1,1,527.13,1092.83,0,18.72,28.5
2860255519,1,1,1028.55,488.56,0,18.72,28.5
2860255520,1,1,514.28,411.42,0,18.72,28.5
2860255601,1,1,205.71,0,0,18.72,28.5
2860255602,1,1,372.85,231.42,0,18.72,28.5
2860255604,1,1,167.14,231.42,0,18.72,28.5
2860255605,1,1,0,449.99,0,18.72,28.5
2860255706,1,1,411.42,0,0,18.72,28.5
2860255707,1,1,1375.67,745.71,0,18.72,28.5
2860255708,1,1,1349.95,848.56,0,18.72,28.5
2860255709,1,1,411.42,0,0,18.72,28.5
2860255710,1,1,977.12,347.14,0,18.72,28.5
2860260301,1,1,771.42,539.99,0,18.72,28.5
2860260302,1,1,1330.66,809.97,0,18.72,28.5
2860260303,1,1,449.99,514.28,0,18.72,28.5
2860260304,1,1,1208.55,257.14,0,18.72,28.5
2860260305,1,1,4062.82,295.71,0,18.72,28.5
2860260320,1,1,192.85,128.57,0,18.72,28.5
2860260321,1,1,964.26,1015.7,0,18.72,28.5
2860260322,1,1,0,0,0,18.72,28.5
2860260323,1,1,1105.69,552.84,0,18.72,28.5
2860260324,1,1,2327.09,642.84,0,18.72,28.5
2860260416,1,1,951.41,0,0,18.72,28.5
2860260417,1,1,668.55,488.57,0,18.72,28.5
2860260418,1,1,475.71,257.14,0,18.72,28.5
2860260419,1,1,848.56,231.42,0,18.72,28.5
2860260811,1,1,1337.1,379.28,0,18.72,28.5
2860260812,1,1,565.7,835.69,0,18.72,28.5
2860260813,1,1,874.27,327.84,0,18.72,28.5
2860260814,1,1,141.42,527.12,0,18.72,28.5
2860260815,1,1,1002.85,160.71,0,18.72,28.5
2860260906,1,1,1079.99,1529.98,0,18.72,28.5
2860260907,1,1,1851.4,321.42,0,18.72,28.5
2860260908,1,1,257.14,514.27,0,18.72,28.5
2860260910,1,1,1722.83,610.7,0,18.72,28.5
2860267302,1,2,1247.13,771.42,0,18.72,28.5
2860267303,1,2,1362.82,1234.26,0,18.72,28.5
2860267304,1,2,0,0,0,18.72,28.5
2860267305,1,2,231.42,1028.56,0,18.72,28.5
2860267306,1,2,1362.83,629.98,0,18.72,28.5
2860267419,1,2,3304.25,0,0,18.72,28.5
2860267420,1,2,1092.85,655.71,0,18.72,28.5
2860267422,1,2,1349.97,578.57,218.57,18.72,28.5
2860267423,1,2,1722.82,514.27,0,18.72,28.5
2860267424,1,2,797.13,0,0,18.72,28.5
2860267813,1,2,385.7,848.56,0,18.72,28.5
2860267814,1,2,0,0,0,18.72,28.5
2860267815,1,2,1311.42,771.42,0,18.72,28.5
2860267816,1,2,1491.39,694.26,0,18.72,28.5
2860267817,1,2,0,0,0,18.72,28.5
2860267818,1,2,1234.27,771.42,0,18.72,28.5
2860267818,2,2,218.57,996.41,0,18.72,28.5
2860267908,1,2,0,0,0,18.72,28.5
2860267909,1,2,0,1195.71,0,18.72,28.5
2860267910,1,2,0,629.99,0,18.72,28.5
2860267911,1,2,642.85,359.99,0,18.72,28.5
2860267912,1,2,321.42,359.99,0,18.72,28.5
2860294001,1,1,231.42,0,0,18.72,28.5
2860294002,1,1,359.98,0,0,18.72,28.5
2860294003,1,1,1234.27,0,0,18.72,28.5
2860294004,1,1,0,0,0,18.72,28.5
2860294005,1,1,0,0,0,18.72,28.5
2860294006,1,1,591.42,0,0,18.72,28.5
2860294220,1,1,0,0,0,18.72,28.5
2860294222,1,1,1388.55,0,0,18.72,28.5
2860294223,1,1,0,0,0,18.72,28.5
2860294224,1,1,462.85,437.14,0,18.72,28.5
2860294607,1,1,0,0,0,18.72,28.5
2860294608,1,1,0,0,0,18.72,28.5
2860294610,1,1,205.71,0,0,18.72,28.5
2860294715,1,1,578.57,655.7,0,18.72,28.5
2860294716,1,1,0,0,0,18.72,28.5
2860294716,2,1,745.7,257.14,0,18.72,28.5
2860294717,1,1,2057.13,514.28,0,18.72,28.5
2860294718,1,1,218.57,385.71,0,18.72,28.5
2860376307,1,1,0,0,0,18.72,28.5
2860376308,1,1,0,0,0,18.72,28.5
2860376309,1,1,0,707.14,0,18.72,28.5
2860376310,1,1,1337.13,0,0,18.72,28.5
2860376312,1,1,0,0,179.99,18.72,28.5
2860376501,1,1,398.56,835.7,0,18.72,28.5
2860376502,1,1,2957.11,295.71,0,18.72,28.5
2860376503,1,1,1542.82,771.42,0,18.72,28.5
2860376505,1,1,2211.39,642.85,719.99,18.72,28.5
2860376506,1,1,758.55,231.42,0,18.72,28.5
2860376819,1,1,1439.96,887.13,0,18.72,28.5
2860376820,1,1,539.99,449.99,0,18.72,28.5
2860376821,1,1,938.56,0,0,18.72,28.5
2860376822,1,1,4268.52,449.99,0,18.72,28.5
2860376823,1,1,848.56,745.71,0,18.72,28.5
2860376824,1,1,591.41,642.85,0,18.72,28.5
2860376824,2,1,655.7,642.85,0,18.72,28.5
2860376913,1,1,1439.97,899.98,0,18.72,28.5
2860376914,1,1,874.28,1195.7,0,18.72,28.5
2860376915,1,1,629.99,642.84,0,18.72,28.5
2860376916,1,1,2252.57,1325.95,956.57,18.72,28.5
2860376917,1,1,1362.82,462.85,0,18.72,28.5
2860376918,1,1,411.42,231.42,0,18.72,28.5
2860391001,1,2,1028.56,449.99,0,18.72,28.5
2860391002,1,2,257.14,0,0,18.72,28.5
2860391003,1,2,0,0,0,18.72,28.5
2860391004,1,2,0,160.71,0,18.72,28.5
2860391216,1,2,0,514.28,0,18.72,28.5
2860391217,1,2,887.14,449.99,0,18.72,28.5
2860391218,1,2,1157.14,0,0,18.72,28.5
2860391219,1,2,231.42,514.28,0,18.72,28.5
2860391220,1,2,0,0,0,18.72,28.5
2860391221,1,2,0,0,0,18.72,28.5
2860391222,1,2,642.85,179.99,0,18.72,28.5
2860391223,1,2,0,257.14,0,18.72,28.5
2860391224,1,2,0,437.14,0,18.72,28.5
2860391606,1,2,1092.84,0,0,18.72,28.5
2860391607,1,2,604.28,1028.56,0,18.72,28.5
2860391608,1,2,0,0,0,18.72,28.5
2860391609,1,2,1902.83,758.56,231.42,18.72,28.5
2860391610,1,2,1259.99,0,0,18.72,28.5
2860391711,1,2,347.14,514.28,0,18.72,28.5
2860391712,1,2,0,257.14,0,18.72,28.5
2860391713,1,2,0,694.28,0,18.72,28.5
2860391714,1,2,0,514.28,0,18.72,28.5
2860391715,1,2,0,0,0,18.72,28.5
2860436007,1,1,1157.1,0,0,18.72,28.5
2860436008,1,1,0,347.14,0,18.72,28.5
2860436009,1,1,0,0,192.85,18.72,28.5
2860436010,1,1,244.28,347.14,0,18.72,28.5
2860436401,1,1,0,0,0,18.72,28.5
2860436403,1,1,231.42,0,0,18.72,28.5
2860436404,1,1,231.42,0,0,18.72,28.5
2860436406,1,1,488.56,385.71,0,18.72,28.5
2860436420,1,1,0,578.57,0,18.72,28.5
2860436421,1,1,591.42,0,0,18.72,28.5
2860436422,1,1,295.71,218.57,0,18.72,28.5
2860436423,1,1,385.71,411.42,0,18.72,28.5
2860436424,1,1,0,205.71,0,18.72,28.5
2860436611,1,1,655.71,1157.13,0,18.72,28.5
2860436612,1,1,218.57,771.4,514.28,18.72,28.5
2860436613,1,1,0,771.42,0,18.72,28.5
2860436614,1,1,0,0,0,18.72,28.5
2860436615,1,1,0,514.27,0,18.72,28.5
2860436716,1,1,0,0,0,18.72,28.5
2860436717,1,1,0,0,0,18.72,28.5
2860436718,1,1,359.99,257.14,0,18.72,28.5
2860436719,1,1,0,257.14,0,18.72,28.5
2860440201,1,1,192.85,0,0,18.72,28.5
2860440203,1,1,809.98,0,0,18.72,28.5
2860440204,1,1,0,231.42,0,18.72,28.5
2860440205,1,1,835.7,0,0,18.72,28.5
2860440311,1,1,604.27,449.99,0,18.72,28.5
2860440312,1,1,501.42,0,0,18.72,28.5
2860440313,1,1,0,0,0,18.72,28.5
2860440314,1,1,604.27,0,0,18.72,28.5
2860440315,1,1,334.28,321.42,0,18.72,28.5
2860440506,1,1,347.14,321.42,0,18.72,28.5
2860440507,1,1,694.26,167.14,0,18.72,28.5
2860440508,1,1,0,0,0,18.72,28.5
2860440509,1,1,372.85,359.99,0,18.72,28.5
2860440510,1,1,745.7,411.42,0,18.72,28.5
2860440916,1,1,231.42,642.85,0,18.72,28.5
2860440917,1,1,192.85,0,0,18.72,28.5
2860440918,1,1,0,0,0,18.72,28.5
2860440919,1,1,231.42,321.42,0,18.72,28.5
2860440920,1,1,0,0,359.99,18.72,28.5
2860442011,1,1,1028.56,1028.56,0,18.72,28.5
2860442012,1,1,244.28,0,0,18.72,28.5
2860442013,1,1,514.28,1414.27,0,18.72,28.5
2860442015,1,1,0,0,0,18.72,28.5
2860442406,1,1,437.14,0,0,18.72,28.5
2860442407,1,1,822.84,1060.7,0,18.72,28.5
2860442408,1,1,0,0,0,18.72,28.5
2860442409,1,1,4011.39,1195.71,0,18.72,28.5
2860442420,1,1,0,0,0,18.72,28.5
2860442421,1,1,0,835.71,0,18.72,28.5
2860442422,1,1,231.42,0,0,18.72,28.5
2860442423,1,1,462.84,848.56,179.99,18.72,28.5
2860442616,1,1,0,0,0,18.72,28.5
2860442617,1,1,449.99,642.85,0,18.72,28.5
2860442801,1,1,0,0,0,18.72,28.5
2860442802,1,1,0,0,0,18.72,28.5
2860442803,1,1,1607.14,0,0,18.72,28.5
2860442804,1,1,0,0,0,18.72,28.5
2860442805,1,1,0,0,0,18.72,28.5
2860479207,1,1,0,0,0,18.72,28.5
2860479208,1,1,514.28,578.57,1195.7,18.72,28.5
2860479209,1,1,694.26,1157.14,0,18.72,28.5
2860479210,1,1,1594.27,835.71,0,18.72,28.5
2860479211,1,1,359.99,295.71,0,18.72,28.5
2860479212,1,1,899.97,269.99,0,18.72,28.5
2860479319,1,1,2249.99,1285.71,539.99,18.72,28.5
2860479320,1,1,552.84,1182.85,0,18.72,28.5
2860479321,1,1,0,0,0,18.72,28.5
2860479322,1,1,321.42,514.28,0,18.72,28.5
2860479323,1,1,2802.84,591.42,0,18.72,28.5
2860479324,1,1,1105.7,707.14,0,18.72,28.5
2860479513,1,1,500.12,321.42,0,18.72,28.5
2860479514,1,1,0,0,0,18.72,28.5
2860479515,1,1,205.71,874.26,0,18.72,28.5
2860479516,1,1,321.42,642.84,2571.42,18.72,28.5
2860479517,1,1,707.14,617.14,0,18.72,28.5
2860479518,1,1,527.13,617.14,0,18.72,28.5
2860479701,1,1,0,0,0,18.72,28.5
2860479702,1,1,0,257.14,0,18.72,28.5
2860479703,1,1,514.28,539.99,0,18.72,28.5
2860479705,1,1,1761.4,0,0,18.72,28.5
2860479706,1,1,0,0,0,18.72,28.5
2860528015,1,1,0,0,0,18.72,28.5
2860528016,1,1,1155.85,0,0,18.72,28.5
2860528017,1,1,0,0,0,18.72,28.5
2860528018,1,1,1541.56,628.71,0,18.72,28.5
2860528019,1,1,565.7,628.71,0,18.72,28.5
2860528411,1,1,128.57,514.28,0,18.72,28.5
2860528412,1,1,231.42,707.14,0,18.72,28.5
2860528413,1,1,0,257.14,0,18.72,28.5
2860528414,1,1,0,449.99,0,18.72,28.5
2860528420,1,1,0,0,0,18.72,28.5
2860528421,1,1,334.28,565.71,0,18.72,28.5
2860528422,1,1,758.56,0,0,18.72,28.5
2860528423,1,1,0,0,0,18.72,28.5
2860528424,1,1,1311.41,642.85,411.42,18.72,28.5
2860528805,1,1,257.14,347.14,0,18.72,28.5
2860528807,1,1,0,668.56,0,18.72,28.5
2860528808,1,1,0,347.14,0,18.72,28.5
2860528809,1,1,0,347.14,0,18.72,28.5
2860528901,1,1,0,321.42,0,18.72,28.5
2860528902,1,1,154.28,0,0,18.72,28.5
2860528904,1,1,408.21,305.22,0,18.72,28.5
2860584307,1,2,1414.25,347.14,1542.85,18.72,28.5
2860584308,1,2,822.84,347.14,0,18.72,28.5
2860584309,1,2,205.71,0,0,18.72,28.5
2860584310,1,2,128.57,0,0,18.72,28.5
2860584311,1,2,0,0,0,18.72,28.5
2860584322,1,2,0,0,0,18.72,28.5
2860584323,1,2,192.85,771.42,0,18.72,28.5
2860584324,1,2,1787.12,0,0,18.72,28.5
2860584325,1,2,0,0,0,18.72,28.5
2860584326,1,2,649.27,617.14,0,18.72,28.5
2860584501,1,2,2871.99,0,0,18.72,28.5
2860584502,1,2,980.98,681.42,0,18.72,28.5
2860584503,1,2,1622.55,0,1077.29,18.72,28.5
2860584504,1,2,739.28,347.14,0,18.72,28.5
2860584506,1,2,1423.27,347.14,295.71,18.72,28.5
2860584817,1,2,0,0,0,18.72,28.5
2860584818,1,2,0,0,0,18.72,28.5
2860584819,1,2,1594.28,0,0,18.72,28.5
2860584820,1,2,385.71,0,205.71,18.72,28.5
2860584821,1,2,0,0,0,18.72,28.5
